2457682.81558021298,  0.002492, 0.003694, -0.00147657,  1, 02 
2457682.81662717322, -0.007985, 0.003683, -0.00163832,  1, 02 
2457682.81767673418, -0.007156, 0.003701, -0.00180047,  1, 02 
2457682.81873409543, -0.003131, 0.003688, -0.00196382,  1, 02 
2457682.81978195580,  0.008181, 0.003702, -0.00212571,  1, 02 
2457682.82083521690,  0.005681, 0.003703, -0.00228843,  1, 02 
2457682.82186317630,  0.006134, 0.003692, -0.00244724,  1, 02 
2457682.82290773652,  0.011327, 0.003704, -0.00260861,  1, 02 
2457682.82396109728,  0.013112, 0.003686, -0.00277135,  1, 02 
2457682.82501015812,  0.010668, 0.003672, -0.00293342,  1, 02 
2457682.82606251910,  0.012369, 0.003673, -0.00301460,  1, 02 
2457682.82710537920,  0.007123, 0.003642, -0.00303911,  1, 02 
2457682.82816304034,  0.013547, 0.003652, -0.00306396,  1, 02 
2457682.82921540085,  0.011450, 0.003626, -0.00308869,  1, 02 
2457682.83026636159,  0.010933, 0.003608, -0.00311339,  1, 02 
2457682.83131532231,  0.009934, 0.003623, -0.00313804,  1, 02 
2457682.83235918265,  0.014657, 0.003620, -0.00316256,  1, 02 
2457682.83341174340,  0.008786, 0.003623, -0.00318730,  1, 02 
2457682.83445490338,  0.012229, 0.003652, -0.00321181,  1, 02 
2457682.83549446333,  0.011844, 0.003643, -0.00323624,  1, 02 
2457682.83653182350,  0.013069, 0.003651, -0.00326062,  1, 02 
2457682.83758148365,  0.015452, 0.003660, -0.00328528,  1, 02 
2457682.83862474421,  0.004963, 0.003638, -0.00330980,  1, 02 
2457682.83966640430,  0.004446, 0.003655, -0.00333427,  1, 02 
2457682.84070926439,  0.016131, 0.003649, -0.00335878,  1, 02 
2457682.84175932454,  0.001712, 0.003605, -0.00338346,  1, 02 
2457682.84280978516,  0.004500, 0.003585, -0.00340814,  1, 02 
2457682.84385534562,  0.007587, 0.003626, -0.00343271,  1, 02 
2457682.84490030585,  0.005365, 0.003607, -0.00345726,  1, 02 
2457682.84595366661, -0.000299, 0.003610, -0.00337642,  1, 02 
2457682.84700692724,  0.000234, 0.003613, -0.00318369,  1, 02 
2457682.84806738794, -0.003790, 0.003591, -0.00298964,  1, 02 
2457682.84911844879, -0.000884, 0.003596, -0.00279730,  1, 02 
2457682.85016210889, -0.004699, 0.003602, -0.00260632,  1, 02 
2457682.85121416952, -0.007483, 0.003572, -0.00241381,  1, 02 
2457682.85224372847,  0.003967, 0.003609, -0.00222541,  1, 02 
2457682.85328828869,  0.006386, 0.003618, -0.00203427,  1, 02 
2457682.85433074879, -0.001742, 0.003606, -0.00184351,  1, 02 
2457682.85537330853, -0.000481, 0.003607, -0.00165273,  1, 02 
2457682.85641496861, -0.002525, 0.003603, -0.00146212,  1, 02 
2457682.85746622877, -0.001894, 0.003624, -0.00126975,  1, 02 
2457682.85851068888, -0.000700, 0.003606, -0.00107862,  1, 02 
2457682.85956114950, -0.000576, 0.003620, -0.00088640,  1, 02 
2457682.86060610926, -0.009178, 0.003598, -0.00069518,  1, 02 
2457682.86165336985,  0.000510, 0.003602, -0.00050354,  1, 02 
2457682.86270142999, -0.000341, 0.003610, -0.00031176,  1, 02 
2457682.86374388961, -0.005649, 0.003592, -0.00012100,  1, 02 
2457682.86479655001, -0.005177, 0.003594, 0.00007163,  1, 02 
2457682.86584611051, -0.002112, 0.003602, 0.00016967,  1, 02 
2457682.86687846994, -0.012475, 0.003572, 0.00011754,  1, 02 
2457682.86792632984, -0.004490, 0.003594, 0.00006462,  1, 02 
2457682.86898069037, -0.003110, 0.003595, 0.00001138,  1, 02 
2457682.87002815073, -0.004741, 0.003583, -0.00004151,  1, 02 
2457682.87107861089, -0.000142, 0.003591, -0.00009456,  1, 02 
2457682.87211957062, -0.000346, 0.003581, -0.00014713,  1, 02 
2457682.87316423049, -0.004294, 0.003575, -0.00019988,  1, 02 
2457682.87421309063, -0.002310, 0.003581, -0.00025284,  1, 02 
2457682.87524524983,  0.003680, 0.003574, -0.00030496,  1, 02 
2457682.87629080983, -0.004944, 0.003583, -0.00035776,  1, 02 
2457682.87734146975, -0.001999, 0.003582, -0.00041082,  1, 02 
2457682.87839383027,  0.007978, 0.003602, -0.00046396,  1, 02 
2457682.87944299029, -0.002698, 0.003582, -0.00051694,  1, 02 
2457682.88049185043, -0.003797, 0.003569, -0.00056990,  1, 02 
2457682.88154131081,  0.002968, 0.003586, -0.00062290,  1, 02 
2457682.88258597022,  0.005693, 0.003608, -0.00067565,  1, 02 
2457682.88363373047, -0.001419, 0.003606, -0.00072856,  1, 02 
2457682.88468249049, -0.005737, 0.003560, -0.00078152,  1, 02 
2457682.88573935116, -0.006166, 0.003580, -0.00082457,  1, 02 
2457682.88679281110, -0.005231, 0.003575, -0.00084090,  1, 02 
